I_Id,I_W,I_Fat_C,I_Vis,I_MRP_JD,I_category,I_MRP_US,O_Id,O_Establ_Y,O_Size,I_Recalled,O_Loc_T,O_T,I_O_Sales
FDN24,,Low Fat,0.198441649,86.900876,Baking Goods,122.3956,OUT019,1995,Small,NO,Tier 1,Family Basket,452.978
FDX21,7.05,LF,0.085074955,126.231752,Snack Foods,177.7912,OUT035,2014,Small,NO,Tier 2,Carrefour,1271.912
FDC57,20.1,Regular,0.054674098,185.86522,Fruits and Vegetables,261.782,OUT013,1997,High,NO,Tier 3,Carrefour,1338.492
NCZ06,19.6,Low Fat,0.094670236,229.166558,Household,322.7698,OUT018,2019,Medium,NO,Tier 3,C-Town,5507.0658
FDY56,16.35,Regular,0.062484467,207.324402,Fruits and Vegetables,292.0062,OUT013,1997,High,NO,Tier 3,Carrefour,4468.4178
NCH07,13.15,Low Fat,0.092936105,161.709884,Household,227.7604,OUT049,2009,Medium,NO,Tier 1,Carrefour,4299.9704
FDS44,12.65,Regular,0.156804617,217.866198,Fruits and Vegetables,306.8538,OUT018,2019,Medium,NO,Tier 3,C-Town,4746.7222
FDY33,14.5,Regular,0.09747725,162.395602,Snack Foods,228.7262,OUT049,2009,Medium,NO,Tier 1,Carrefour,1930.3882
FDZ48,17.75,Low Fat,0.076238671,127.412624,Baking Goods,179.4544,OUT045,2012,,NO,Tier 2,Carrefour,1186.6896
FDY48,14,Low Fat,0.023908007,122.143572,Baking Goods,172.0332,OUT045,2012,,NO,Tier 2,Carrefour,1615.4648
FDK16,,Low Fat,0.114896298,114.955674,Frozen Foods,161.9094,OUT027,1995,Medium,NO,Tier 3,Cozmo,4083.5854
FDT16,9.895,Regular,0.048787357,234.106738,Frozen Foods,329.7278,OUT046,2007,Small,NO,Tier 1,Carrefour,4865.9004
FDC26,10.195,Low Fat,0.211664389,127.081906,Canned,178.9886,OUT010,2008,,NO,Tier 3,Family Basket,291.1886
DRJ47,18.25,Low Fat,0.044555561,171.96768,Hard Drinks,242.208,OUT018,2019,Medium,NO,Tier 3,C-Town,2776.62
FDQ04,6.4,Low Fat,0.141985161,77.446516,Frozen Foods,109.0796,OUT010,2008,,NO,Tier 3,Family Basket,221.2796
FDN40,5.88,Low Fat,0,157.832858,Frozen Foods,222.2998,OUT046,2007,Small,NO,Tier 1,Carrefour,2179.3974
FDS39,6.895,Low Fat,0.022566883,150.435652,Meat,211.8812,OUT013,1997,High,NO,Tier 3,Carrefour,2887.1428
FDC11,20.5,Low Fat,0.142495445,112.618212,Starchy Foods,158.6172,OUT018,2019,Medium,NO,Tier 3,C-Town,1607.4752
FDQ39,14.8,Low Fat,0.13577292,183.808066,Meat,258.8846,OUT010,2008,,NO,Tier 3,Family Basket,371.0846
FDB33,17.75,Low Fat,0.014727837,160.904602,Fruits and Vegetables,226.6262,OUT049,2009,Medium,NO,Tier 1,Carrefour,3999.0288
FDU27,18.6,Regular,0.28714214,82.954696,Meat,116.8376,OUT010,2008,,NO,Tier 3,Family Basket,227.9376
FDM44,12.5,low fat,0.031237643,122.82929,Fruits and Vegetables,172.999,OUT045,2012,,NO,Tier 2,Carrefour,1624.786
FDT32,19,Regular,0.065746523,180.710194,Fruits and Vegetables,254.5214,OUT035,2014,Small,NO,Tier 2,Carrefour,5455.7992
DRC13,8.26,Regular,0.032698725,137.08183,Soft Drinks,193.073,OUT018,2019,Medium,NO,Tier 3,C-Town,1165.384
NCO07,9.06,Low Fat,0.009901268,200.04676,Others,281.756,OUT046,2007,Small,NO,Tier 1,Carrefour,1245.28
FDJ16,9.195,Low Fat,0.115478642,90.116466,Frozen Foods,126.9246,OUT018,2019,Medium,NO,Tier 3,C-Town,1106.7936
FDB22,,Low Fat,0.111026004,158.400858,Snack Foods,223.0998,OUT027,1995,Medium,NO,Tier 3,Cozmo,2948.3964
NCS30,5.945,Low Fat,0.093339866,139.987292,Household,197.1652,OUT045,2012,,NO,Tier 2,Carrefour,3021.6344
FDQ59,,Regular,0,108.339468,Breads,152.5908,OUT027,1995,Medium,NO,Tier 3,Cozmo,3200.0688
FDI38,13.35,Regular,0.014774641,195.508298,Canned,275.3638,OUT049,2009,Medium,NO,Tier 1,Carrefour,5977.7864
FDR52,12.65,Regular,0.07615521,182.530066,Frozen Foods,257.0846,OUT035,2014,Small,NO,Tier 2,Carrefour,4192.7766
FDT15,12.15,Regular,0.042980388,177.28345,Meat,249.695,OUT018,2019,Medium,NO,Tier 3,C-Town,3109.52
FDR52,,Regular,0.133269259,183.808066,Frozen Foods,258.8846,OUT019,1995,Small,NO,Tier 1,Family Basket,371.0846
FDS60,20.85,Low Fat,0.032705705,176.12686,Baking Goods,248.066,OUT018,2019,Medium,NO,Tier 3,C-Town,2337.192
FDK52,18.25,Low Fat,0,207.395402,Frozen Foods,292.1062,OUT018,2019,Medium,NO,Tier 3,C-Town,5145.5364
FDA04,11.3,Regular,0.066990326,233.019302,Frozen Foods,328.1962,OUT045,2012,,NO,Tier 2,Carrefour,3028.9582
NCQ53,17.6,Low Fat,0.019068666,216.80489,Health and Hygiene,305.359,OUT045,2012,,NO,Tier 2,Carrefour,6325.334
FDN28,5.88,Regular,0.030496121,120.55729,Frozen Foods,169.799,OUT018,2019,Medium,NO,Tier 3,C-Town,2140.781
FDU12,,Regular,0.132755345,235.618328,Baking Goods,331.8568,OUT019,1995,Small,NO,Tier 1,Family Basket,970.9704
FDT03,21.25,Low Fat,0.01014404,179.389168,Meat,252.6608,OUT045,2012,,NO,Tier 2,Carrefour,547.5216
FDY57,20.2,Regular,0.121379236,115.428392,Snack Foods,162.5752,OUT046,2007,Small,NO,Tier 1,Carrefour,2001.6288
FDH56,9.8,Regular,0.063889099,129.112932,Fruits and Vegetables,181.8492,OUT013,1997,High,NO,Tier 3,Carrefour,1917.738
DRM23,16.6,Low Fat,0.136411138,170.003962,Hard Drinks,239.4422,OUT018,2019,Medium,NO,Tier 3,C-Town,2421.7486
FDZ07,,Regular,0.164516573,92.881774,Fruits and Vegetables,130.8194,OUT019,1995,Small,NO,Tier 1,Family Basket,241.9194
FDK40,7.035,Low Fat,0.02201871,234.86161,Frozen Foods,330.791,OUT045,2012,,NO,Tier 2,Carrefour,3861.874
FDU04,7.93,Low Fat,0,134.787394,Frozen Foods,189.8414,OUT046,2007,Small,NO,Tier 1,Carrefour,2982.3522
DRL37,15.5,Low Fat,0,77.65767,Soft Drinks,109.377,OUT017,2017,,NO,Tier 2,Carrefour,829.155
FDT26,,reg,0.067749438,134.15024,Dairy,188.944,OUT027,1995,Medium,NO,Tier 3,Cozmo,1258.596
FDT24,12.35,Regular,0.186361236,104.180288,Baking Goods,146.7328,OUT045,2012,,NO,Tier 2,Carrefour,1570.1904
FDX57,,Regular,0.047162323,116.728828,Snack Foods,164.4068,OUT027,1995,Medium,NO,Tier 3,Cozmo,2804.5836
FDA55,,Regular,0.099905431,208.178248,Fruits and Vegetables,293.2088,OUT019,1995,Small,NO,Tier 1,Family Basket,627.4176
NCN05,8.235,Low Fat,0.014613997,178.77445,Health and Hygiene,251.795,OUT045,2012,,NO,Tier 2,Carrefour,3109.52
FDR58,6.675,Low Fat,0.04213148,114.058802,Snack Foods,160.6462,OUT045,2012,,NO,Tier 2,Carrefour,1845.8316
FDX47,6.55,Regular,0.034700546,159.415448,Breads,224.5288,OUT013,1997,High,NO,Tier 3,Carrefour,1751.288
NCH54,13.5,Low Fat,0.073090144,162.37132,Household,228.692,OUT018,2019,Medium,NO,Tier 3,C-Town,2097.504
NCH42,6.86,Low Fat,0.036655411,210.01871,Household,295.801,OUT035,2014,Small,NO,Tier 2,Carrefour,4084.917
FDH56,9.8,Regular,0.064071629,131.100932,Fruits and Vegetables,184.6492,OUT045,2012,,NO,Tier 2,Carrefour,2496.984
FDQ48,14.3,Regular,0.034676415,117.982546,Baking Goods,166.1726,OUT018,2019,Medium,NO,Tier 3,C-Town,865.1082
FDN20,19.35,Low Fat,0.026454989,168.445654,Fruits and Vegetables,237.2474,OUT017,2017,,NO,Tier 2,Carrefour,3885.8428
FDA15,9.3,Low Fat,0.016134057,226.212532,Dairy,318.6092,OUT013,1997,High,NO,Tier 3,Carrefour,6654.2392
FDS48,,Low Fat,0.048762888,154.617268,Baking Goods,217.7708,OUT019,1995,Small,NO,Tier 1,Family Basket,330.4708
FDW02,4.805,Regular,0.037977995,137.931984,Dairy,194.2704,OUT018,2019,Medium,NO,Tier 3,C-Town,3809.9416
FDN03,,Regular,0.015141891,224.814968,Meat,316.6408,OUT027,1995,Medium,NO,Tier 3,Cozmo,6939.2016
FDF57,14.5,reg,0.059285135,169.508808,Fruits and Vegetables,238.7448,OUT017,2017,,NO,Tier 2,Carrefour,2225.3376
DRM37,15.35,Low Fat,0.096504585,187.849528,Soft Drinks,264.5768,OUT035,2014,Small,NO,Tier 2,Carrefour,4909.8432
NCD54,21.1,Low Fat,0.029133944,150.078806,Household,211.3786,OUT046,2007,Small,NO,Tier 1,Carrefour,1046.8716
NCQ42,,Low Fat,0.039203047,139.421138,Household,196.3678,OUT027,1995,Medium,NO,Tier 3,Cozmo,3359.195
FDW49,19.5,Low Fat,0.082661604,174.092142,Canned,245.2002,OUT035,2014,Small,NO,Tier 2,Carrefour,2329.2024
DRI03,6.03,Low Fat,0.0228098,174.732988,Dairy,246.1028,OUT013,1997,High,NO,Tier 3,Carrefour,4784.6728
FDD14,20.7,Low Fat,0.170277831,177.944886,Canned,250.6266,OUT045,2012,,NO,Tier 2,Carrefour,2761.9724
FDN02,16.5,Low Fat,0.073952748,196.573298,Canned,276.8638,OUT046,2007,Small,NO,Tier 1,Carrefour,2664.7656
FDQ45,,Regular,0.010989186,179.886168,Snack Foods,253.3608,OUT027,1995,Medium,NO,Tier 3,Cozmo,5509.0632
FDX56,17.1,Regular,0.07448616,194.656298,Fruits and Vegetables,274.1638,OUT018,2019,Medium,NO,Tier 3,C-Town,4321.276
FDE51,,Regular,0.169026843,79.100106,Dairy,111.4086,OUT019,1995,Small,NO,Tier 1,Family Basket,224.6086
FDT47,5.26,Regular,0.02468354,116.160828,Breads,163.6068,OUT045,2012,,NO,Tier 2,Carrefour,2512.9632
FDM22,14,Regular,0.042074832,86.66544,Snack Foods,122.064,OUT035,2014,Small,NO,Tier 2,Carrefour,1298.544
FDB27,7.575,Low Fat,0.055627454,187.849528,Dairy,264.5768,OUT045,2012,,NO,Tier 2,Carrefour,1756.6144
FDE02,,Low Fat,0.120788214,116.211238,Canned,163.6778,OUT027,1995,Medium,NO,Tier 3,Cozmo,3090.2118
FDD38,16.75,Regular,0.00831518,121.954854,Canned,171.7674,OUT035,2014,Small,NO,Tier 2,Carrefour,3032.2872
FDF34,9.3,Regular,0.014223693,188.652964,Snack Foods,265.7084,OUT017,2017,,NO,Tier 2,Carrefour,3552.9428
FDP15,15.2,Low Fat,0,230.06343,Meat,324.033,OUT010,2008,,NO,Tier 3,Family Basket,1461.665
NCI29,8.6,Low Fat,0.032931066,150.246934,Health and Hygiene,211.6154,OUT017,2017,,NO,Tier 2,Carrefour,2307.231
FDU27,18.6,Regular,0.172571822,81.747696,Meat,115.1376,OUT017,2017,,NO,Tier 2,Carrefour,947.0016
NCD55,,Low Fat,0.024338354,78.416234,Household,110.4454,OUT027,1995,Medium,NO,Tier 3,Cozmo,473.6178
FDU37,9.5,Regular,0,104.79316,Canned,147.596,OUT046,2007,Small,NO,Tier 1,Carrefour,1218.648
FDA01,15,Regular,0.054810839,91.086184,Canned,128.2904,OUT017,2017,,NO,Tier 2,Carrefour,1761.9408
FDS13,6.465,Low Fat,0.124883619,235.853764,Canned,332.1884,OUT045,2012,,NO,Tier 2,Carrefour,3624.8492
FDK55,18.5,Low Fat,0.02599164,111.411212,Meat,156.9172,OUT018,2019,Medium,NO,Tier 3,C-Town,1875.1268
FDR36,6.715,Regular,0.121688385,79.339234,Baking Goods,111.7454,OUT035,2014,Small,NO,Tier 2,Carrefour,725.2902
DRK49,14.15,Low Fat,0.036124599,77.754798,Soft Drinks,109.5138,OUT049,2009,Medium,NO,Tier 1,Carrefour,342.4552
DRM23,,Low Fat,0,170.216962,Hard Drinks,239.7422,OUT027,1995,Medium,NO,Tier 3,Cozmo,6387.9192
FDH47,13.5,Regular,0.21573693,118.290828,Starchy Foods,166.6068,OUT010,2008,,NO,Tier 3,Family Basket,277.2068
FDZ21,17.6,Regular,0.039506633,117.88911,Snack Foods,166.041,OUT018,2019,Medium,NO,Tier 3,C-Town,855.787
FDI57,19.85,Low Fat,0.054456235,189.411528,Seafood,266.7768,OUT017,2017,,NO,Tier 2,Carrefour,4712.7664
FDK26,,Regular,0.056463482,179.36304,Canned,252.624,OUT019,1995,Small,NO,Tier 1,Family Basket,1484.968
FDQ36,7.855,Regular,0.161641894,74.610208,Baking Goods,105.0848,OUT035,2014,Small,NO,Tier 2,Carrefour,627.4176
FDJ58,,Regular,0.184484831,170.880244,Snack Foods,240.6764,OUT019,1995,Small,NO,Tier 1,Family Basket,1038.882
FDD45,8.615,Low Fat,0.116609721,115.121956,Fruits and Vegetables,162.1436,OUT045,2012,,NO,Tier 2,Carrefour,1314.5232
FDG50,7.405,Low Fat,0.015427764,112.119366,Canned,157.9146,OUT045,2012,,NO,Tier 2,Carrefour,2369.1504
FDO36,,Low Fat,0.136542078,175.91386,Baking Goods,247.766,OUT019,1995,Small,NO,Tier 1,Family Basket,359.766
NCW42,18.2,Low Fat,0.058832159,204.867376,Household,288.5456,OUT018,2019,Medium,NO,Tier 3,C-Town,3274.6384
NCH18,9.3,Low Fat,0.074878743,223.280942,Household,314.4802,OUT010,2008,,NO,Tier 3,Family Basket,1162.7208
FDY59,,Low Fat,0.031376369,114.555802,Baking Goods,161.3462,OUT027,1995,Medium,NO,Tier 3,Cozmo,1198.0082
NCO42,21.25,Low Fat,0.024830597,151.308242,Household,213.1102,OUT045,2012,,NO,Tier 2,Carrefour,1783.9122
FDM45,8.655,Regular,0.088818595,135.308676,Snack Foods,190.5756,OUT017,2017,,NO,Tier 2,Carrefour,2361.1608
NCV29,11.8,Low Fat,0.038360337,174.353706,Health and Hygiene,245.5686,OUT010,2008,,NO,Tier 3,Family Basket,891.0744
FDT08,,LF,0.049105156,153.86055,Fruits and Vegetables,216.705,OUT027,1995,Medium,NO,Tier 3,Cozmo,3176.1
NCQ43,,Low Fat,0.194999778,126.586752,Others,178.2912,OUT019,1995,Small,NO,Tier 1,Family Basket,398.3824
NCA54,16.5,Low Fat,0.036736104,176.741578,Household,248.9318,OUT013,1997,High,NO,Tier 3,Carrefour,3427.7724
FDW55,12.6,Regular,0,224.934532,Fruits and Vegetables,316.8092,OUT035,2014,Small,NO,Tier 2,Carrefour,6903.2484
FDI10,,Regular,0.07814965,170.003962,Snack Foods,239.4422,OUT027,1995,Medium,NO,Tier 3,Cozmo,3628.844
NCS53,,Low Fat,0.157315017,159.650884,Health and Hygiene,224.8604,OUT019,1995,Small,NO,Tier 1,Family Basket,496.9208
FDZ35,,Regular,0.022295592,122.97129,Breads,173.199,OUT027,1995,Medium,NO,Tier 3,Cozmo,3379.169
FDF10,15.5,reg,0.156922787,153.815678,Snack Foods,216.6418,OUT013,1997,High,NO,Tier 3,Carrefour,4152.8286
FDO38,17.25,Low Fat,0.07337606,102.594006,Canned,144.4986,OUT017,2017,,NO,Tier 2,Carrefour,958.986
FDY45,17.5,Low Fat,0.026414984,228.432276,Snack Foods,321.7356,OUT017,2017,,NO,Tier 2,Carrefour,3995.034
FDC40,16,Regular,0.065453932,104.014006,Dairy,146.4986,OUT018,2019,Medium,NO,Tier 3,C-Town,1971.6678
NCO54,19.5,Low Fat,0.014421484,86.450594,Household,121.7614,OUT049,2009,Medium,NO,Tier 1,Carrefour,1616.7964
FDQ14,9.27,Low Fat,0.062163986,153.36355,Dairy,216.005,OUT018,2019,Medium,NO,Tier 3,C-Town,1977.66
FDM10,18.25,Low Fat,0.076033374,199.809478,Snack Foods,281.4218,OUT013,1997,High,NO,Tier 3,Carrefour,4026.9924
DRK23,8.395,Low Fat,0.072508777,226.84784,Hard Drinks,319.504,OUT017,2017,,NO,Tier 2,Carrefour,7264.112
NCR17,9.8,Low Fat,0.024488026,129.254932,Health and Hygiene,182.0492,OUT013,1997,High,NO,Tier 3,Carrefour,2265.2856
FDG31,,Low Fat,0.066476687,94.488646,Meat,133.0826,OUT019,1995,Small,NO,Tier 1,Family Basket,373.7478
FDH02,7.27,Regular,0.020948289,113.918648,Canned,160.4488,OUT045,2012,,NO,Tier 2,Carrefour,1176.0368
DRH37,17.6,Low Fat,0.041976756,163.834346,Soft Drinks,230.7526,OUT017,2017,,NO,Tier 2,Carrefour,3304.5994
DRC36,13,Regular,0.045364326,171.894834,Soft Drinks,242.1054,OUT017,2017,,NO,Tier 2,Carrefour,4557.635
FDB56,8.75,Regular,0.074903547,180.592476,Fruits and Vegetables,254.3556,OUT045,2012,,NO,Tier 2,Carrefour,3747.3564
NCK54,12.15,Low Fat,0.029708249,129.72765,Household,182.715,OUT045,2012,,NO,Tier 2,Carrefour,1228.635
NCQ17,10.3,Low Fat,0,158.09073,Health and Hygiene,222.663,OUT013,1997,High,NO,Tier 3,Carrefour,2996.334
FDM13,6.425,Low Fat,0.063557676,142.612446,Breakfast,200.8626,OUT018,2019,Medium,NO,Tier 3,C-Town,704.6504
FDT44,16.6,Low Fat,0.103531065,130.957086,Fruits and Vegetables,184.4466,OUT018,2019,Medium,NO,Tier 3,C-Town,1358.466
FDO28,,Low Fat,0.126710095,135.190958,Frozen Foods,190.4098,OUT019,1995,Small,NO,Tier 1,Family Basket,300.5098
NCK07,10.65,Low Fat,0.04908708,166.035346,Others,233.8526,OUT017,2017,,NO,Tier 2,Carrefour,4126.8624
NCP05,19.6,Low Fat,0.025411583,156.059704,Health and Hygiene,219.8024,OUT046,2007,Small,NO,Tier 1,Carrefour,1546.2216
FDX11,16,Regular,0.106877081,177.119014,Baking Goods,249.4634,OUT046,2007,Small,NO,Tier 1,Carrefour,1270.5804
FDS52,8.89,Low Fat,0.005610618,118.784136,Frozen Foods,167.3016,OUT045,2012,,NO,Tier 2,Carrefour,787.2096
FDB14,20.25,Regular,0.103057246,114.46052,Canned,161.212,OUT045,2012,,NO,Tier 2,Carrefour,1484.968
NCY06,,LF,0.061013514,140.719728,Household,198.1968,OUT027,1995,Medium,NO,Tier 3,Cozmo,1745.9616
FDS45,5.175,Regular,0.029787795,123.016162,Snack Foods,173.2622,OUT017,2017,,NO,Tier 2,Carrefour,2508.9684
DRF23,4.61,Low Fat,0,171.706116,Hard Drinks,241.8396,OUT046,2007,Small,NO,Tier 1,Carrefour,1401.0772
FDD33,,Low Fat,0,212.974582,Fruits and Vegetables,299.9642,OUT027,1995,Medium,NO,Tier 3,Cozmo,7150.926
NCA53,11.395,Low Fat,0.010043699,83.356414,Health and Hygiene,117.4034,OUT018,2019,Medium,NO,Tier 3,C-Town,957.6544
FDC46,17.7,Low Fat,0.116645447,180.358886,Snack Foods,254.0266,OUT035,2014,Small,NO,Tier 2,Carrefour,3130.8256
NCW41,18,Low Fat,0.015572454,161.354884,Health and Hygiene,227.2604,OUT035,2014,Small,NO,Tier 2,Carrefour,4141.51
FDZ39,19.7,Regular,0.018223194,122.54529,Meat,172.599,OUT018,2019,Medium,NO,Tier 3,C-Town,489.597
FDE51,5.925,Regular,0.097137989,78.745106,Dairy,110.9086,OUT017,2017,,NO,Tier 2,Carrefour,938.3462
FDG32,,low fat,0.17526826,206.167812,Fruits and Vegetables,290.3772,OUT027,1995,Medium,NO,Tier 3,Cozmo,9742.2196
NCK07,10.65,Low Fat,0.048910427,164.686346,Others,231.9526,OUT045,2012,,NO,Tier 2,Carrefour,1824.526
NCQ41,14.8,Low Fat,0.019601708,185.366374,Health and Hygiene,261.0794,OUT035,2014,Small,NO,Tier 2,Carrefour,4081.588
FDL36,15.1,Low Fat,0.076354769,112.52293,Baking Goods,158.483,OUT045,2012,,NO,Tier 2,Carrefour,1797.894
FDQ26,13.5,Regular,0,89.357902,Dairy,125.8562,OUT049,2009,Medium,NO,Tier 1,Carrefour,891.0744
FDR02,16.7,LF,0.022315488,128.643906,Dairy,181.1886,OUT017,2017,,NO,Tier 2,Carrefour,3515.658
FDV59,13.35,LF,0,202.787786,Breads,285.6166,OUT018,2019,Medium,NO,Tier 3,C-Town,3445.749
FDZ33,10.195,Low Fat,0,152.797396,Snack Foods,215.2076,OUT010,2008,,NO,Tier 3,Family Basket,919.038
NCT41,15.7,Low Fat,0.05622884,157.266704,Health and Hygiene,221.5024,OUT045,2012,,NO,Tier 2,Carrefour,2760.6408
FDB17,13.15,Low Fat,0.061506589,176.078296,Frozen Foods,247.9976,OUT010,2008,,NO,Tier 3,Family Basket,361.0976
FDN44,13.15,Low Fat,0.022920611,162.01632,Fruits and Vegetables,228.192,OUT046,2007,Small,NO,Tier 1,Carrefour,1777.92
FDE45,12.1,Low Fat,0.040448731,176.080142,Fruits and Vegetables,248.0002,OUT013,1997,High,NO,Tier 3,Carrefour,4836.6052
FDG47,12.8,Low Fat,0.070137633,234.885892,Starchy Foods,330.8252,OUT017,2017,,NO,Tier 2,Carrefour,3065.5772
NCP02,,Low Fat,0.044716774,90.635902,Household,127.6562,OUT027,1995,Medium,NO,Tier 3,Cozmo,2372.4794
FDW02,4.805,Regular,0.037824423,137.434984,Dairy,193.5704,OUT046,2007,Small,NO,Tier 1,Carrefour,4060.2824
NCM53,18.75,Low Fat,0.052165915,123.34688,Health and Hygiene,173.728,OUT046,2007,Small,NO,Tier 1,Carrefour,2204.032
FDD47,7.6,Regular,0.142417265,169.934808,Starchy Foods,239.3448,OUT013,1997,High,NO,Tier 3,Carrefour,3418.4512
FDE28,9.5,Regular,0.132646929,210.633428,Frozen Foods,296.6668,OUT035,2014,Small,NO,Tier 2,Carrefour,4326.6024
FDV12,16.7,Regular,0.061247656,119.307264,Baking Goods,168.0384,OUT018,2019,Medium,NO,Tier 3,C-Town,2643.46
FDE36,5.26,Regular,0.042067549,165.775628,Baking Goods,233.4868,OUT018,2019,Medium,NO,Tier 3,C-Town,2473.0152
FDU45,15.6,Regular,0.035631142,128.120778,Snack Foods,180.4518,OUT046,2007,Small,NO,Tier 1,Carrefour,3481.7022
FDP28,13.65,Regular,0.080698371,233.017456,Frozen Foods,328.1936,OUT013,1997,High,NO,Tier 3,Carrefour,4094.904
FDH33,12.85,Low Fat,0.122097274,78.911388,Snack Foods,111.1428,OUT045,2012,,NO,Tier 2,Carrefour,883.0848
FDO44,12.6,Low Fat,0.087561672,126.325188,Fruits and Vegetables,177.9228,OUT035,2014,Small,NO,Tier 2,Carrefour,843.1368
FDR07,,Low Fat,0.136244549,115.097674,Fruits and Vegetables,162.1094,OUT019,1995,Small,NO,Tier 1,Family Basket,370.4188
FDJ45,17.75,Low Fat,0.073521761,73.216336,Seafood,103.1216,OUT035,2014,Small,NO,Tier 2,Carrefour,1010.9184
FDS59,14.8,Regular,0.073593631,126.98847,Breads,178.857,OUT010,2008,,NO,Tier 3,Family Basket,509.571
FDU34,18.25,Low Fat,0.075257353,137.672266,Snack Foods,193.9046,OUT013,1997,High,NO,Tier 3,Carrefour,2545.5874
NCL06,14.65,Low Fat,0.120749771,234.129174,Household,329.7594,OUT010,2008,,NO,Tier 3,Family Basket,703.3188
FDR37,16.5,Regular,0.111013167,177.236732,Breakfast,249.6292,OUT010,2008,,NO,Tier 3,Family Basket,1274.5752
NCM53,18.75,Low Fat,0.052377908,123.34688,Health and Hygiene,173.728,OUT018,2019,Medium,NO,Tier 3,C-Town,1884.448
DRG25,10.5,Low Fat,0.019171089,182.06104,Soft Drinks,256.424,OUT035,2014,Small,NO,Tier 2,Carrefour,2417.088
DRE25,15.35,Low Fat,0.073522129,113.53752,Soft Drinks,159.912,OUT049,2009,Medium,NO,Tier 1,Carrefour,2789.936
FDZ45,14.1,Low Fat,0.067136609,188.226964,Snack Foods,265.1084,OUT045,2012,,NO,Tier 2,Carrefour,2362.4924
NCV53,8.27,Low Fat,0.031615111,218.03248,Health and Hygiene,307.088,OUT010,2008,,NO,Tier 3,Family Basket,899.064
FDR55,12.15,Regular,0.132746594,183.312912,Fruits and Vegetables,258.1872,OUT018,2019,Medium,NO,Tier 3,C-Town,3961.744
FDS47,,LF,0,110.536776,Breads,155.6856,OUT027,1995,Medium,NO,Tier 3,Cozmo,2025.5976
DRG27,8.895,Low Fat,0.105235692,77.470798,Dairy,109.1138,OUT046,2007,Small,NO,Tier 1,Carrefour,870.4346
FDA02,14,Regular,0.02989387,151.569806,Dairy,213.4786,OUT049,2009,Medium,NO,Tier 1,Carrefour,1480.3074
FDF45,18.2,reg,0.012354464,88.672184,Fruits and Vegetables,124.8904,OUT045,2012,,NO,Tier 2,Carrefour,1586.1696
FDZ58,17.85,Low Fat,0.052301861,135.473112,Snack Foods,190.8072,OUT046,2007,Small,NO,Tier 1,Carrefour,1037.5504
NCH30,17.1,Low Fat,0.06738346,130.06206,Household,183.186,OUT049,2009,Medium,NO,Tier 1,Carrefour,2670.092
FDN03,9.8,Regular,0.025382508,224.743968,Meat,316.5408,OUT010,2008,,NO,Tier 3,Family Basket,931.0224
FDH12,9.6,Low Fat,0.085210743,122.92088,Baking Goods,173.128,OUT049,2009,Medium,NO,Tier 1,Carrefour,1245.28
NCH54,13.5,Low Fat,0.12175821,163.08132,Household,229.692,OUT010,2008,,NO,Tier 3,Family Basket,339.792
DRH01,17.5,Low Fat,0.098227581,171.091398,Soft Drinks,240.9738,OUT045,2012,,NO,Tier 2,Carrefour,4524.345
FDX01,,Low Fat,0.024172319,130.29565,Canned,183.515,OUT027,1995,Medium,NO,Tier 3,Cozmo,2160.755
FDD34,7.945,Low Fat,0.01609109,164.37991,Snack Foods,231.521,OUT017,2017,,NO,Tier 2,Carrefour,1974.331
FDC53,,Low Fat,0.008917907,116.964264,Frozen Foods,164.7384,OUT027,1995,Medium,NO,Tier 3,Cozmo,3136.152
FDO28,5.765,Low Fat,0.072363195,133.486958,Frozen Foods,188.0098,OUT013,1997,High,NO,Tier 3,Carrefour,1867.1372
DRJ51,14.1,Low Fat,0.08861663,212.408428,Dairy,299.1668,OUT017,2017,,NO,Tier 2,Carrefour,7782.1044
FDD14,20.7,Low Fat,0.170625183,179.009886,Canned,252.1266,OUT018,2019,Medium,NO,Tier 3,C-Town,1839.8394
FDW35,10.6,LF,0.011259397,78.700234,Breads,110.8454,OUT018,2019,Medium,NO,Tier 3,C-Town,347.7816
NCH18,9.3,Low Fat,0.044855667,222.357942,Household,313.1802,OUT049,2009,Medium,NO,Tier 1,Carrefour,2636.802
FDK20,12.6,Regular,0.04191772,134.905112,Fruits and Vegetables,190.0072,OUT017,2017,,NO,Tier 2,Carrefour,1527.5792
FDY47,8.6,Regular,0.054609461,140.67301,Breads,198.131,OUT046,2007,Small,NO,Tier 1,Carrefour,1737.972
FDG32,19.85,Low Fat,0.175974067,205.954812,Fruits and Vegetables,290.0772,OUT013,1997,High,NO,Tier 3,Carrefour,2181.3948
FDC20,10.65,Low Fat,0.024194113,88.201312,Fruits and Vegetables,124.2272,OUT018,2019,Medium,NO,Tier 3,C-Town,739.272
NCS29,9,Low Fat,0.06965731,237.557764,Health and Hygiene,334.5884,OUT035,2014,Small,NO,Tier 2,Carrefour,6804.71
FDG53,10,Low Fat,0.045973263,146.62778,Frozen Foods,206.518,OUT035,2014,Small,NO,Tier 2,Carrefour,2417.088
FDV26,20.25,Regular,0.076285451,187.638374,Dairy,264.2794,OUT046,2007,Small,NO,Tier 1,Carrefour,2911.1116
FDE40,15.6,Regular,0.099829558,93.094774,Dairy,131.1194,OUT017,2017,,NO,Tier 2,Carrefour,1480.3074
